代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
5344,立衛,12/30,15.2,+0.3,+2.01,2025,年,0,0,0,,0,,0,0,,,
5347,世界,12/30,94.5,-1.5,-1.56,2025,年,4.498,0,4.498,103.5,4.35,,0,4.35,'25/07/04,,'25/07/30
5351,鈺創,12/30,49.05,+4.45,+9.98,2025,年,0,0,0,,0,,0,0,,,
5425,台半,12/30,51.8,-0.3,-0.58,2025,年,2.023,0,2.023,49.6,4.08,,0,4.08,'25/07/28,,'25/08/22
5443,均豪,12/30,85.1,-1.4,-1.62,2025,年,2,0,2,85.7,2.33,,0,2.33,'25/06/19,,'25/07/11
5468,凱鈺,12/30,18.35,-0.45,-2.39,2025,年,0,0,0,,0,,0,0,,,
5471,松翰,12/30,33.1,0,0,2025,年,1,0,1,31.65,3.16,,0,3.16,'25/07/16,,'25/08/08
5483,中美晶,12/30,104,+3.5,+3.48,2026,半年,1,0,1,104,0.96,,0,0.96,'26/01/08,,'26/02/06
5487,通泰,12/30,29.65,-0.2,-0.67,2025,年,0,0,0,,0,,0,0,,,
6103,合邦,12/30,35.65,0,0,2025,年,0.188,0,0.188,42.45,0.44,,0,0.44,'25/08/26,,'25/09/24
6104,創惟,12/30,94,-2,-2.08,2025,年,2.997,0,2.997,117,2.56,,0,2.56,'25/04/10,,'25/05/09
6129,普誠,12/30,14.1,-0.1,-0.7,2025,年,0,0,0,,0,,0,0,,,
6138,茂達,12/30,214.5,+1.5,+0.7,2025,年,8.601,0,8.601,179,4.8,,0,4.8,'25/07/31,,'25/08/28
